timestamp,Maquina,aceleracion_chum_la_h,velocidad_chum_la_h,envolvente_chum_la_h,aceleracion_chum_la_a,velocidad_chum_la_a,envolvente_chum_la_a,aceleracion_chum_lb_h,velocidad_chum_lb_h,envolvente_chum_lb_h,corriente_motor_a,corriente_motor_b,temp_chum_la,temp_chum_lb,desbalance_chum_la,desalineacion_rad_chum_la,soltura_chum_la,rodamiento_chum_la,desalineacion_ang_chum_la,desbalance_chum_lb,desalineacion_chum_lb,soltura_chum_lb,rodamiento_chum_lb
2026-02-02 05:00:10+00:00,DESFIBRADORA,0.276503,2.63979,1.09033,0.296084,3.91753,0.580898,0.228648,3.16835,0.162104,166.0,167.0,53.0,50.0,0.793457,2.90804,3.64528,0.941952,3.22916,0.346638,0.270133,2.44418,0.673188
2026-02-02 05:00:20+00:00,DESFIBRADORA,0.292103,2.92327,0.658375,0.308213,4.12339,0.567964,0.26497,3.54285,0.159202,205.0,205.0,53.0,51.0,0.793457,2.90804,3.64528,0.941952,3.22916,0.346638,0.270133,2.44418,0.673188
2026-02-02 05:00:30+00:00,DESFIBRADORA,0.319849,3.35165,1.49334,0.301048,4.19393,0.465888,0.233323,3.27983,0.200198,192.0,190.0,53.0,50.0,0.793457,2.90804,3.64528,0.941952,3.22916,0.346638,0.270133,2.44418,0.673188
2026-02-02 05:00:40+00:00,DESFIBRADORA,0.372132,4.18608,2.01847,0.337167,4.56668,0.585621,0.273728,3.61585,0.190957,248.0,252.0,53.0,51.0,0.793457,2.90804,3.64528,0.941952,3.22916,0.346638,0.270133,2.44418,0.673188
2026-02-02 05:00:50+00:00,DESFIBRADORA,0.273641,2.66184,0.589557,0.29976,3.62981,0.620988,0.219272,2.91877,0.182414,198.0,197.0,53.5,50.5,0.789638,2.82672,3.51189,0.897091,3.14699,0.348249,0.265239,2.19976,0.611239
2026-02-02 05:01:00+00:00,DESFIBRADORA,0.34072,3.71597,1.64152,0.321871,4.31634,0.555728,0.237648,3.17968,0.171184,230.0,229.0,54.0,50.0,0.785818,2.7454,3.37849,0.85223,3.06481,0.349859,0.260346,1.95534,0.549289
2026-02-02 05:01:10+00:00,DESFIBRADORA,0.292718,3.26581,0.574626,0.30129,4.06889,0.543331,0.240388,3.36074,0.182897,203.0,205.0,53.0,51.0,0.781999,2.66408,3.2451,0.807368,2.98264,0.35147,0.255452,1.71093,0.48734
2026-02-02 05:01:20+00:00,DESFIBRADORA,0.393323,4.86434,1.75288,0.321281,4.93048,0.562383,0.242161,3.63114,0.177094,196.0,196.0,53.0,50.0,0.778179,2.58276,3.11171,0.762507,2.90046,0.35308,0.250558,1.46651,0.42539
2026-02-02 05:01:30+00:00,DESFIBRADORA,0.282096,3.47974,0.98989,0.282399,4.08916,0.434547,0.197404,2.70029,0.144265,173.0,173.0,54.0,50.0,0.77436,2.50144,2.97832,0.717646,2.81829,0.354691,0.245665,1.22209,0.363441
2026-02-02 05:01:40+00:00,DESFIBRADORA,0.296143,3.32671,1.79623,0.293454,3.76433,0.553367,0.234021,3.12618,0.161942,226.0,224.0,53.0,50.0,0.770541,2.42012,2.84492,0.672785,2.73612,0.356302,0.240771,0.977672,0.301492
2026-02-02 05:01:50+00:00,DESFIBRADORA,0.278029,2.84007,0.631404,0.300163,3.89937,0.544887,0.225317,3.01365,0.180157,189.0,187.0,53.0,51.0,0.766721,2.3388,2.71153,0.627924,2.65394,0.357912,0.235877,0.733254,0.239542
2026-02-02 05:02:00+00:00,DESFIBRADORA,0.315434,3.40283,1.46493,0.305234,4.25606,1.25738,0.26223,3.62639,0.338875,211.0,210.0,53.0,51.0,0.762902,2.25748,2.57814,0.583062,2.57177,0.359523,0.230983,0.488836,0.177593
2026-02-02 05:02:10+00:00,DESFIBRADORA,0.371838,4.39712,1.9474,0.317444,4.68935,0.603438,0.252746,3.64985,0.148402,232.0,232.0,54.0,50.5,0.759082,2.17616,2.44474,0.538201,2.48959,0.361133,0.22609,0.244418,0.115643
2026-02-02 05:02:20+00:00,DESFIBRADORA,0.290925,3.5346,2.4447,0.269814,4.09311,0.546658,0.189345,2.64258,0.158342,178.0,180.0,54.0,50.0,0.755263,2.09484,2.31135,0.49334,2.40742,0.362744,0.221196,0.0,0.0536939
2026-02-02 05:02:30+00:00,DESFIBRADORA,0.276102,3.05241,1.41532,0.27188,3.72431,0.591739,0.177067,2.36743,0.182091,175.0,174.0,53.0,51.0,0.755263,2.09484,2.31135,0.49334,2.40742,0.362744,0.221196,0.0,0.0536939
2026-02-02 05:02:40+00:00,DESFIBRADORA,0.317147,3.71072,2.2238,0.299599,4.21815,0.477051,0.231039,3.30645,0.158128,184.0,185.0,53.0,50.0,0.755263,2.09484,2.31135,0.49334,2.40742,0.362744,0.221196,0.0,0.0536939
2026-02-02 05:02:50+00:00,DESFIBRADORA,0.241479,3.10622,1.25601,0.224438,3.68325,0.363169,0.16119,2.30893,0.120302,123.0,123.0,53.5,50.5,0.753066,2.04139,2.23456,0.483203,2.32699,0.364622,0.217211,0.146111,0.103387
2026-02-02 05:03:00+00:00,DESFIBRADORA,0.20228,1.63947,0.940979,0.179384,2.58475,0.311916,0.130134,1.64743,0.106332,98.0,98.0,54.0,51.0,0.75087,1.98794,2.15778,0.473065,2.24655,0.366501,0.213226,0.292222,0.153081
2026-02-02 05:03:10+00:00,DESFIBRADORA,0.171698,1.5287,0.341148,0.165699,2.35705,0.360217,0.125701,1.64505,0.0914485,86.0,88.0,53.0,50.5,0.748673,1.93449,2.08099,0.462928,2.16612,0.368379,0.209241,0.438333,0.202774
2026-02-02 05:03:20+00:00,DESFIBRADORA,0.172955,1.78541,0.491413,0.155475,2.45734,0.268982,0.107675,1.37993,0.079413,82.0,83.0,53.0,50.0,0.746477,1.88104,2.0042,0.45279,2.08569,0.370258,0.205256,0.584444,0.252468
2026-02-02 05:03:30+00:00,DESFIBRADORA,0.19313,1.79407,0.642909,0.154831,2.49104,0.262864,0.132176,1.68828,0.0815085,90.0,90.0,53.0,51.0,0.744281,1.82759,1.92741,0.442653,2.00526,0.372136,0.201271,0.730555,0.302161
2026-02-02 05:03:40+00:00,DESFIBRADORA,0.19717,1.62976,0.756411,0.172729,2.60054,0.317498,0.13223,1.65401,0.097735,98.0,100.0,53.0,50.0,0.742084,1.77414,1.85063,0.432516,1.92482,0.374014,0.197285,0.876666,0.351855
2026-02-02 05:03:50+00:00,DESFIBRADORA,0.205759,1.68462,0.66196,0.185529,2.52026,0.342882,0.133143,1.66798,0.113747,109.0,110.0,53.0,51.0,0.739888,1.72069,1.77384,0.422378,1.84439,0.375893,0.1933,1.02278,0.401548
2026-02-02 05:04:00+00:00,DESFIBRADORA,0.271875,2.68494,2.00365,0.256826,3.63981,0.457302,0.17293,2.35821,0.124976,142.0,144.0,53.0,51.0,0.737691,1.66724,1.69705,0.412241,1.76396,0.377771,0.189315,1.16889,0.451242
2026-02-02 05:04:10+00:00,DESFIBRADORA,0.228529,2.34187,1.01686,0.202622,3.02304,0.377444,0.153507,2.0098,0.103108,107.0,108.0,53.5,51.0,0.735495,1.61379,1.62027,0.402103,1.68352,0.37965,0.18533,1.315,0.500935
2026-02-02 05:04:20+00:00,DESFIBRADORA,0.203806,1.7526,0.393163,0.19103,2.70558,0.419037,0.149477,2.07121,0.094135,118.0,118.0,54.0,51.0,0.733298,1.56034,1.54348,0.391966,1.60309,0.381528,0.181345,1.46111,0.550629
2026-02-02 05:04:30+00:00,DESFIBRADORA,0.253787,2.8881,1.0434,0.244295,3.69694,0.510969,0.182011,2.56377,0.133734,113.0,111.0,54.0,51.0,0.733298,1.56034,1.54348,0.391966,1.60309,0.381528,0.181345,1.46111,0.550629
2026-02-02 05:04:40+00:00,DESFIBRADORA,0.210682,2.00852,0.385029,0.205869,2.91301,0.406264,0.156704,2.05935,0.134701,109.0,110.0,54.0,51.0,0.733298,1.56034,1.54348,0.391966,1.60309,0.381528,0.181345,1.46111,0.550629
2026-02-02 05:04:50+00:00,DESFIBRADORA,0.259888,3.00858,0.855143,0.242336,3.84646,0.520146,0.183676,2.57748,0.12691,156.0,158.0,53.0,50.0,0.739648,1.66469,1.70203,0.453576,1.74961,0.380769,0.163211,1.51661,0.572046
2026-02-02 05:05:00+00:00,DESFIBRADORA,0.233639,2.23242,0.514049,0.225699,3.32761,0.366442,0.158181,2.04301,0.127716,143.0,144.0,53.0,51.0,0.745999,1.76904,1.86057,0.515187,1.89613,0.38001,0.145076,1.57211,0.593463
2026-02-02 05:05:10+00:00,DESFIBRADORA,0.243084,2.26654,1.10098,0.282909,3.67009,0.655979,0.217499,2.89532,0.160707,160.0,161.0,53.0,51.0,0.752349,1.87339,2.01912,0.576797,2.04265,0.37925,0.126942,1.62762,0.61488
2026-02-02 05:05:20+00:00,DESFIBRADORA,0.317093,3.35033,2.31172,0.320154,4.1226,0.72242,0.293581,3.99641,0.183058,179.0,182.0,53.0,51.0,0.758699,1.97774,2.17767,0.638408,2.18917,0.378491,0.108807,1.68312,0.636297
2026-02-02 05:05:30+00:00,DESFIBRADORA,0.311501,2.87524,0.923052,0.306791,4.34372,0.558089,0.222953,3.10536,0.174945,202.0,201.0,53.0,50.5,0.765049,2.08209,2.33622,0.700018,2.33569,0.377732,0.0906725,1.73862,0.657714
2026-02-02 05:05:40+00:00,DESFIBRADORA,0.260235,2.56577,0.556164,0.23874,3.40553,0.41206,0.193106,2.57484,0.114552,153.0,154.0,53.0,50.0,0.7714,2.18644,2.49476,0.761628,2.48221,0.376973,0.072538,1.79412,0.679131
2026-02-02 05:05:50+00:00,DESFIBRADORA,0.33205,3.58631,1.41955,0.300431,4.2479,0.505602,0.263492,3.74815,0.156892,216.0,215.0,53.5,51.0,0.77775,2.29079,2.65331,0.823239,2.62873,0.376214,0.0544035,1.84962,0.700548
2026-02-02 05:06:00+00:00,DESFIBRADORA,0.276851,3.08339,0.676676,0.299224,3.96544,0.653886,0.249818,3.4572,0.152325,174.0,174.0,54.0,50.0,0.7841,2.39514,2.81186,0.884849,2.77525,0.375454,0.036269,1.90513,0.721965
2026-02-02 05:06:10+00:00,DESFIBRADORA,0.248248,2.54451,0.524324,0.257256,3.41053,0.421505,0.196034,2.61912,0.176664,162.0,163.0,53.5,51.0,0.790451,2.49949,2.9704,0.94646,2.92177,0.374695,0.0181345,1.96063,0.743382
2026-02-02 05:06:20+00:00,DESFIBRADORA,0.273079,3.04349,0.870983,0.27188,3.95596,0.466586,0.194637,2.58275,0.141417,183.0,184.0,53.0,51.0,0.796801,2.60384,3.12895,1.00807,3.06829,0.373936,0.0,2.01613,0.764799
2026-02-02 05:06:30+00:00,DESFIBRADORA,0.25665,2.2668,2.0242,0.228168,3.32077,0.423652,0.170566,2.22854,0.135507,142.0,144.0,53.5,51.0,0.796801,2.60384,3.12895,1.00807,3.06829,0.373936,0.0,2.01613,0.764799
2026-02-02 05:06:40+00:00,DESFIBRADORA,0.280142,3.35873,0.649866,0.244322,3.90042,0.45172,0.183703,2.63335,0.139376,145.0,147.0,54.0,51.0,0.796801,2.60384,3.12895,1.00807,3.06829,0.373936,0.0,2.01613,0.764799
2026-02-02 05:06:50+00:00,DESFIBRADORA,0.263286,3.22565,0.729548,0.253553,4.05889,0.462454,0.228568,3.12618,0.151143,130.0,130.0,53.5,51.0,0.789735,2.51218,3.03015,0.977072,2.93613,0.376354,0.0181252,1.97203,0.735514
2026-02-02 05:07:00+00:00,DESFIBRADORA,0.241158,2.67733,0.915025,0.218964,3.45476,0.414046,0.187384,2.54454,0.119012,103.0,104.0,53.0,51.0,0.78267,2.42051,2.93135,0.946073,2.80396,0.378773,0.0362504,1.92793,0.706228
2026-02-02 05:07:10+00:00,DESFIBRADORA,0.238536,2.7377,1.26297,0.244188,3.45318,0.517087,0.187303,2.60014,0.158342,131.0,132.0,53.0,50.5,0.775604,2.32884,2.83256,0.915075,2.6718,0.381192,0.0543756,1.88383,0.676943
2026-02-02 05:07:20+00:00,DESFIBRADORA,0.309494,3.80049,1.71371,0.279635,4.08443,0.463366,0.189694,2.5419,0.16162,176.0,173.0,53.0,50.0,0.768539,2.23718,2.73376,0.884077,2.53964,0.38361,0.0725008,1.83973,0.647658
2026-02-02 05:07:30+00:00,DESFIBRADORA,0.32413,3.95142,1.22358,0.295762,4.31502,0.511613,0.199177,2.66498,0.140397,185.0,184.0,53.0,51.0,0.761473,2.14552,2.63496,0.853079,2.40748,0.386028,0.090626,1.79564,0.618372
2026-02-02 05:07:40+00:00,DESFIBRADORA,0.22992,2.27494,0.968003,0.234205,3.52136,0.401595,0.190419,2.68422,0.14217,126.0,128.0,53.0,50.0,0.754407,2.05385,2.53616,0.82208,2.27531,0.388447,0.108751,1.75154,0.589087
2026-02-02 05:07:50+00:00,DESFIBRADORA,0.264356,3.07236,0.531441,0.272605,3.77249,0.461058,0.175348,2.38983,0.143674,158.0,159.0,53.5,50.5,0.747342,1.96218,2.43736,0.791082,2.14315,0.390865,0.126876,1.70744,0.559802
2026-02-02 05:08:00+00:00,DESFIBRADORA,0.256195,2.98417,0.522023,0.256585,3.56111,0.465298,0.195362,2.63862,0.128898,146.0,145.0,54.0,51.0,0.740276,1.87052,2.33857,0.760084,2.01099,0.393284,0.145002,1.66334,0.530517
2026-02-02 05:08:10+00:00,DESFIBRADORA,0.236877,2.26523,0.569864,0.239975,3.13018,0.430038,0.175294,2.18137,0.178008,145.0,144.0,53.0,50.0,0.733211,1.77886,2.23977,0.729085,1.87882,0.395703,0.163127,1.61924,0.501231
2026-02-02 05:08:20+00:00,DESFIBRADORA,0.21705,1.95524,0.562372,0.21671,3.04516,0.391344,0.165408,2.22986,0.123525,125.0,126.0,53.0,50.0,0.726145,1.68719,2.14097,0.698087,1.74666,0.398121,0.181252,1.57514,0.471946
2026-02-02 05:08:30+00:00,DESFIBRADORA,0.257319,2.71381,1.4493,0.256638,3.44002,0.492776,0.190795,2.53874,0.128254,130.0,130.0,54.0,50.0,0.726145,1.68719,2.14097,0.698087,1.74666,0.398121,0.181252,1.57514,0.471946
2026-02-02 05:08:40+00:00,DESFIBRADORA,0.236208,2.57758,0.936805,0.235279,3.27259,0.385333,0.16256,2.17056,0.128469,136.0,137.0,53.0,50.0,0.726145,1.68719,2.14097,0.698087,1.74666,0.398121,0.181252,1.57514,0.471946
2026-02-02 05:08:50+00:00,DESFIBRADORA,0.235352,2.40907,1.62145,0.210216,3.23679,0.394994,0.165623,2.24093,0.114875,118.0,119.0,53.0,51.0,0.727381,1.67196,2.0894,0.666867,1.72076,0.395351,0.177735,1.6412,0.428257
2026-02-02 05:09:00+00:00,DESFIBRADORA,0.225238,2.62089,0.637826,0.230851,3.69588,0.403205,0.179136,2.46205,0.118421,115.0,117.0,53.0,51.0,0.728617,1.65673,2.03784,0.635646,1.69486,0.392581,0.174218,1.70726,0.384568
2026-02-02 05:09:10+00:00,DESFIBRADORA,0.2616,2.84847,0.991442,0.240028,3.81882,0.449198,0.225693,3.16914,0.140021,129.0,129.0,53.5,50.0,0.729853,1.6415,1.98627,0.604426,1.66896,0.389811,0.170702,1.77332,0.340879
2026-02-02 05:09:20+00:00,DESFIBRADORA,0.194976,1.94762,0.491681,0.171951,2.78613,0.296943,0.1336,1.73308,0.0880636,98.0,100.0,54.0,51.0,0.731089,1.62627,1.9347,0.573205,1.64306,0.387041,0.167185,1.83938,0.29719
2026-02-02 05:09:30+00:00,DESFIBRADORA,0.203244,2.05944,0.493714,0.199563,3.18678,0.345136,0.16659,2.2267,0.102141,103.0,104.0,53.0,50.5,0.732325,1.61103,1.88313,0.541985,1.61716,0.384271,0.163668,1.90544,0.253501
2026-02-02 05:09:40+00:00,DESFIBRADORA,0.211164,1.9702,0.631565,0.203534,2.93986,0.371433,0.147355,2.0778,0.1282,98.0,97.0,53.0,50.0,0.733562,1.5958,1.83157,0.510765,1.59127,0.381501,0.160151,1.97151,0.209812
2026-02-02 05:09:50+00:00,DESFIBRADORA,0.200327,2.16312,0.704503,0.17332,2.90827,0.376747,0.141041,1.77946,0.0950485,96.0,97.0,53.5,51.0,0.734798,1.58057,1.78,0.479544,1.56537,0.378731,0.156634,2.03757,0.166123
2026-02-02 05:10:00+00:00,DESFIBRADORA,0.199364,1.85995,0.724036,0.170931,2.704,0.468625,0.135373,1.70804,0.110523,98.0,100.0,54.0,51.0,0.736034,1.56534,1.72843,0.448324,1.53947,0.375961,0.153118,2.10363,0.122434
2026-02-02 05:10:10+00:00,DESFIBRADORA,0.180501,1.5728,0.515334,0.158185,2.43128,0.300539,0.13,1.56177,0.0825294,89.0,90.0,53.0,51.0,0.73727,1.55011,1.67687,0.417103,1.51357,0.373191,0.149601,2.16969,0.0787451
2026-02-02 05:10:20+00:00,DESFIBRADORA,0.204983,1.64446,0.795155,0.177076,2.62424,0.407122,0.140934,1.81399,0.192515,96.0,97.0,53.0,51.0,0.738506,1.53488,1.6253,0.385883,1.48767,0.370421,0.146084,2.23575,0.0350561
2026-02-02 05:10:30+00:00,DESFIBRADORA,0.19717,1.77543,1.15455,0.18416,2.89879,0.332202,0.164145,2.21932,0.0974663,105.0,106.0,54.0,51.0,0.738506,1.53488,1.6253,0.385883,1.48767,0.370421,0.146084,2.23575,0.0350561
2026-02-02 05:10:40+00:00,DESFIBRADORA,0.219378,2.5852,1.08391,0.2012,3.48134,0.466693,0.152002,2.16345,0.105203,107.0,106.0,53.0,51.0,0.738506,1.53488,1.6253,0.385883,1.48767,0.370421,0.146084,2.23575,0.0350561
2026-02-02 05:10:50+00:00,DESFIBRADORA,0.214053,2.27127,0.607216,0.189151,3.03515,0.331773,0.153184,2.15581,0.0976275,103.0,102.0,53.0,50.5,0.738912,1.5656,1.61647,0.39585,1.53525,0.366519,0.144202,2.01218,0.0959793
2026-02-02 05:11:00+00:00,DESFIBRADORA,0.208247,2.00904,0.4874,0.184563,2.78665,0.290234,0.14534,1.9484,0.0954783,115.0,115.0,53.0,50.0,0.739317,1.59632,1.60764,0.405818,1.58284,0.362618,0.142321,1.7886,0.156902
2026-02-02 05:11:10+00:00,DESFIBRADORA,0.252984,2.26208,0.859585,0.241048,3.31445,0.451345,0.227789,3.07479,0.103914,137.0,138.0,53.0,51.0,0.739723,1.62704,1.59881,0.415785,1.63042,0.358716,0.140439,1.56502,0.217826
2026-02-02 05:11:20+00:00,DESFIBRADORA,0.246242,2.5369,1.15343,0.241638,3.48345,0.346049,0.172903,2.32527,0.124869,141.0,142.0,53.0,50.0,0.740129,1.65776,1.58998,0.425753,1.678,0.354814,0.138557,1.34145,0.278749
2026-02-02 05:11:30+00:00,DESFIBRADORA,0.292557,2.85975,1.14107,0.277864,3.85462,0.670255,0.209493,2.8745,0.154044,158.0,157.0,53.5,51.0,0.740534,1.68849,1.58115,0.43572,1.72559,0.350912,0.136676,1.11787,0.339672
2026-02-02 05:11:40+00:00,DESFIBRADORA,0.284236,2.87813,1.54766,0.281916,3.9836,0.752044,0.219434,2.94196,0.151734,189.0,188.0,54.0,51.0,0.74094,1.71921,1.57233,0.445688,1.77317,0.347011,0.134794,0.8943,0.400595
2026-02-02 05:11:50+00:00,DESFIBRADORA,0.336867,3.57371,1.65795,0.331719,4.73647,0.521864,0.294441,4.02672,0.174408,205.0,204.0,53.0,50.0,0.741346,1.74993,1.5635,0.455655,1.82075,0.343109,0.132912,0.670725,0.461518
2026-02-02 05:12:00+00:00,DESFIBRADORA,0.300906,3.05898,1.02387,0.305691,4.1655,0.601131,0.247991,3.42662,0.157268,162.0,163.0,54.0,51.0,0.741752,1.78065,1.55467,0.465623,1.86833,0.339207,0.13103,0.44715,0.522442
2026-02-02 05:12:10+00:00,DESFIBRADORA,0.256168,2.6558,0.564566,0.243544,3.45871,0.490254,0.173602,2.29443,0.125782,133.0,136.0,53.0,51.0,0.742157,1.81137,1.54584,0.47559,1.91592,0.335306,0.129149,0.223575,0.583365
2026-02-02 05:12:20+00:00,DESFIBRADORA,0.294056,3.43905,1.11843,0.283526,4.34872,0.45596,0.216317,3.2121,0.148993,152.0,152.0,53.0,51.0,0.742563,1.84209,1.53701,0.485558,1.9635,0.331404,0.127267,0.0,0.644288
2026-02-02 05:12:30+00:00,DESFIBRADORA,0.224703,2.62955,0.45572,0.212363,3.44712,0.342238,0.18416,2.5361,0.12143,136.0,138.0,53.0,51.0,0.742563,1.84209,1.53701,0.485558,1.9635,0.331404,0.127267,0.0,0.644288
2026-02-02 05:12:40+00:00,DESFIBRADORA,0.22588,2.25735,1.12576,0.237667,3.42133,0.386729,0.203449,2.86817,0.130457,127.0,126.0,53.0,51.0,0.742563,1.84209,1.53701,0.485558,1.9635,0.331404,0.127267,0.0,0.644288
2026-02-02 05:12:50+00:00,DESFIBRADORA,0.218308,2.07362,0.610641,0.205118,2.88458,0.427784,0.165811,2.29021,0.120087,119.0,117.0,54.0,51.0,0.740349,1.77868,1.52154,0.460723,1.88212,0.332405,0.151536,0.153641,0.643195
2026-02-02 05:13:00+00:00,DESFIBRADORA,0.212287,1.74656,1.4348,0.189473,2.76902,0.319644,0.152566,2.18822,0.0974663,105.0,105.0,54.0,51.0,0.738136,1.71527,1.50607,0.435887,1.80074,0.333407,0.175806,0.307282,0.642101
2026-02-02 05:13:10+00:00,DESFIBRADORA,0.219512,2.25473,0.64794,0.209169,3.09043,0.379484,0.159954,2.08939,0.124546,119.0,123.0,53.0,51.0,0.735922,1.65186,1.49061,0.411052,1.71937,0.334408,0.200075,0.460923,0.641008
2026-02-02 05:13:20+00:00,DESFIBRADORA,0.28849,3.19363,1.06342,0.257095,3.94307,0.404117,0.218601,3.24372,0.13814,121.0,120.0,53.0,51.0,0.733709,1.58845,1.47514,0.386217,1.63799,0.335409,0.224345,0.614564,0.639914
2026-02-02 05:13:30+00:00,DESFIBRADORA,0.190695,1.86284,0.374272,0.173588,2.84009,0.315673,0.136421,1.73598,0.0958007,96.0,97.0,53.5,51.0,0.731495,1.52504,1.45967,0.361382,1.55661,0.336411,0.248614,0.768205,0.638821
2026-02-02 05:13:40+00:00,DESFIBRADORA,0.204742,2.37232,0.480068,0.19798,3.11255,0.367462,0.159874,2.26729,0.108535,101.0,102.0,54.0,51.0,0.729281,1.46164,1.4442,0.336546,1.47523,0.337412,0.272883,0.921846,0.637728
2026-02-02 05:13:50+00:00,DESFIBRADORA,0.220395,2.71512,0.492697,0.20772,3.36104,0.394135,0.152432,1.97659,0.121054,109.0,110.0,53.5,50.0,0.727068,1.39823,1.42873,0.311711,1.39385,0.338413,0.297153,1.07549,0.636634
2026-02-02 05:14:00+00:00,DESFIBRADORA,0.23594,2.45107,1.17253,0.209169,3.2131,0.345083,0.172312,2.30655,0.109985,115.0,114.0,53.0,50.0,0.724854,1.33482,1.41327,0.286876,1.31248,0.339414,0.321422,1.22913,0.635541
2026-02-02 05:14:10+00:00,DESFIBRADORA,0.211057,1.99592,1.05919,0.198892,2.91564,0.401487,0.153238,2.07147,0.110899,116.0,117.0,53.5,50.5,0.722641,1.27141,1.3978,0.26204,1.2311,0.340416,0.345692,1.38277,0.634447
2026-02-02 05:14:20+00:00,DESFIBRADORA,0.208194,1.90011,0.730243,0.193874,2.90774,0.363759,0.15931,2.11364,0.104774,109.0,110.0,54.0,51.0,0.720427,1.208,1.38233,0.237205,1.14972,0.341417,0.369961,1.53641,0.633354
2026-02-02 05:14:30+00:00,DESFIBRADORA,0.208327,2.21142,0.621772,0.192694,2.9675,0.313741,0.15665,2.15053,0.109179,107.0,106.0,54.0,51.0,0.720427,1.208,1.38233,0.237205,1.14972,0.341417,0.369961,1.53641,0.633354
2026-02-02 05:14:40+00:00,DESFIBRADORA,0.190053,1.67202,0.36464,0.173588,2.84088,0.28358,0.146173,2.01059,0.0928993,101.0,102.0,54.0,51.0,0.720427,1.208,1.38233,0.237205,1.14972,0.341417,0.369961,1.53641,0.633354
2026-02-02 05:14:50+00:00,DESFIBRADORA,0.206695,1.4846,1.25066,0.176674,2.43944,0.289537,0.141552,1.88804,0.110308,105.0,105.0,54.0,51.0,0.72807,1.26233,1.40427,0.256828,1.19848,0.331648,0.385218,1.53071,0.618414
2026-02-02 05:15:00+00:00,DESFIBRADORA,0.206428,1.63107,0.512979,0.209465,2.59423,0.434225,0.164602,2.20825,0.121269,107.0,106.0,54.0,51.0,0.735714,1.31666,1.42621,0.276452,1.24723,0.321878,0.400475,1.52501,0.603475
2026-02-02 05:15:10+00:00,DESFIBRADORA,0.204421,2.16443,0.842889,0.197363,3.01199,0.365798,0.148832,1.86538,0.11235,119.0,121.0,53.0,51.0,0.743357,1.37099,1.44816,0.296075,1.29598,0.312109,0.415732,1.51931,0.588535
2026-02-02 05:15:20+00:00,DESFIBRADORA,0.215659,2.29253,0.601758,0.183194,3.0878,0.292274,0.164898,2.24831,0.0987021,107.0,106.0,53.0,51.0,0.751001,1.42532,1.4701,0.315699,1.34474,0.302339,0.430989,1.51361,0.573596
2026-02-02 05:15:30+00:00,DESFIBRADORA,0.221251,2.33531,0.600366,0.207801,3.34472,0.349537,0.167799,2.2715,0.117346,111.0,112.0,53.0,51.0,0.758644,1.47965,1.49204,0.335322,1.3935,0.29257,0.446246,1.50791,0.558656
2026-02-02 05:15:40+00:00,DESFIBRADORA,0.180099,1.71008,0.566118,0.158802,2.44865,0.290503,0.113344,1.32643,0.0917172,94.0,92.0,53.0,51.0,0.766287,1.53397,1.51398,0.354945,1.44225,0.282801,0.461503,1.5022,0.543716
2026-02-02 05:15:50+00:00,DESFIBRADORA,0.251754,2.22559,1.61412,0.218561,3.13018,0.354475,0.183005,2.61991,0.109556,128.0,127.0,54.0,51.0,0.773931,1.5883,1.53592,0.374569,1.491,0.273031,0.47676,1.4965,0.528777
2026-02-02 05:16:00+00:00,DESFIBRADORA,0.233907,2.80988,0.7014,0.218266,3.65298,0.356138,0.174972,2.41593,0.108911,135.0,135.0,53.0,51.0,0.781574,1.64263,1.55787,0.394192,1.53976,0.263262,0.492017,1.4908,0.513837
2026-02-02 05:16:10+00:00,DESFIBRADORA,0.260717,2.40093,1.06459,0.247944,3.03805,0.457033,0.175912,2.21458,0.144641,170.0,171.0,53.0,51.0,0.789218,1.69696,1.57981,0.413816,1.58852,0.253492,0.507274,1.4851,0.498898
2026-02-02 05:16:20+00:00,DESFIBRADORA,0.267085,2.21431,1.03693,0.270082,3.52109,0.47045,0.203315,2.65786,0.153238,174.0,177.0,53.0,51.0,0.796861,1.75129,1.60175,0.433439,1.63727,0.243723,0.522531,1.4794,0.483958
2026-02-02 05:16:30+00:00,DESFIBRADORA,0.226308,2.40828,0.563496,0.254197,3.86146,0.860936,0.186148,2.71136,0.250651,136.0,136.0,53.0,50.0,0.796861,1.75129,1.60175,0.433439,1.63727,0.243723,0.522531,1.4794,0.483958
2026-02-02 05:16:40+00:00,DESFIBRADORA,0.248222,2.07519,0.895867,0.236137,3.00462,0.409913,0.152513,1.85721,0.148349,149.0,148.0,53.0,51.0,0.796861,1.75129,1.60175,0.433439,1.63727,0.243723,0.522531,1.4794,0.483958
2026-02-02 05:16:50+00:00,DESFIBRADORA,0.264436,2.63612,1.0898,0.262247,3.34841,0.432454,0.171533,2.21721,0.119388,174.0,174.0,54.0,51.0,0.797011,1.76415,1.63415,0.409505,1.65917,0.243042,0.51783,1.46322,0.435562
2026-02-02 05:17:00+00:00,DESFIBRADORA,0.253921,2.74137,0.823785,0.251755,3.4358,0.572043,0.184643,2.46099,0.150283,154.0,155.0,54.0,51.0,0.797162,1.77701,1.66655,0.385571,1.68106,0.242361,0.513129,1.44705,0.387166
2026-02-02 05:17:10+00:00,DESFIBRADORA,0.247392,2.84217,0.638789,0.228785,3.72695,0.405888,0.176852,2.50237,0.121752,132.0,134.0,53.5,50.5,0.797312,1.78987,1.69896,0.361638,1.70296,0.24168,0.508428,1.43087,0.338771
