Fecha,RPM_BPC-501\RPM [RPM],Motor LL_501\MLL - X\Velocidad Rms [mm/s],Motor LL_501\MLL - X\Aceleración Rms [g],Motor LA_501\MLA - X\Velocidad Rms [mm/s],Motor LA_501\MLA - X\Aceleración Rms [g],Motor LA_501\MLA - Y\Velocidad Rms [mm/s],Motor LA_501\MLA - Y\Aceleración Rms [g],Motor LA_501\MLA - Z\Velocidad Rms [mm/s],Motor LA_501\MLA - Z\Aceleración Rms [g],Motor LL_502\MLL _X\Velocidad Rms [mm/s],Motor LL_502\MLL _X\Aceleración Rms [g],Motor LA_502\MLA_X\Velocidad Rms [mm/s],Motor LA_502\MLA_X\Aceleración Rms [g],Motor LA_502\MLA_Y\Velocidad Rms [mm/s],Motor LA_502\MLA_Y\Aceleración Rms [g],Motor LA_502\MLA_Z\Velocidad Rms [mm/s],Motor LA_502\MLA_Z\Aceleración Rms [g],Motor LL_502\MLL_Y\Velocidad Rms [mm/s],Motor LL_502\MLL_Y\Aceleración Rms [g],Motor LL_501\MLL - Y\Velocidad Rms [mm/s],Motor LL_501\MLL - Y\Aceleración Rms [g]
2026-01-30 01:38:31,1195.31836,1.28635144,1.03172994,0.9300189,2.36453342,0.824134946,2.66195464,0.551503956,1.574751,0.79534173,0.459495127,0.9415353,3.097725,0.713182569,1.93065059,0.3610282,0.8223231,0.627967834,0.5401684,1.914038,0.9145072
2026-01-30 01:38:32,1195.71533,1.27667236,1.02858567,0.935130656,2.37272024,0.884674,2.77496767,0.593093157,1.57996631,0.7825541,0.461106777,0.915677369,3.172906,0.7106135,1.91118252,0.321792841,0.837450147,0.6188216,0.538065255,1.93817925,0.900613666
2026-01-30 01:38:33,1195.4176,1.267843,1.02169776,0.9183078,2.32554579,0.821680665,2.71513629,0.57352674,1.56983078,0.7790012,0.46157223,0.9317513,3.18712425,0.7097089,1.98102379,0.323398352,0.87216413,0.648107946,0.544733942,1.896257,0.9024552
2026-01-30 01:38:34,1195.4176,1.249338,1.026548,0.9405488,2.33232737,0.8916651,2.74884987,0.5394511,1.57310188,0.8581532,0.4629424,0.9178762,3.091407,0.7097194,1.96750069,0.330435485,0.824431658,0.6179978,0.5385113,1.929749,0.902575731
2026-01-30 01:38:35,1195.51685,1.28686106,1.02050221,0.9429976,2.31238675,0.8592173,2.70529175,0.5413316,1.566311,0.7837213,0.4562851,0.927121341,2.88081,0.7116496,1.93120873,0.3207642,0.8363848,0.6301751,0.5432416,1.92292857,0.9052759
2026-01-30 01:38:36,1195.51685,1.29703844,1.01449585,0.9479278,2.38356757,0.8524543,2.76155472,0.602791965,1.563827,0.833114445,0.4553106,0.917383969,3.02701378,0.7068413,1.98707867,0.3023335,0.812363148,0.5945868,0.5349007,1.93955767,0.90105474
2026-01-30 01:38:37,1195.51685,1.30760324,1.03452539,0.9314706,2.21014977,0.849674344,2.73230767,0.5247717,1.56766176,0.7720324,0.464003772,0.942427039,3.26129985,0.707890868,1.92063069,0.3663009,0.8525216,0.6681917,0.5350784,1.936397,0.9202574
2026-01-30 01:38:38,1196.11267,1.27243173,1.03129017,0.9341784,2.28505969,0.849106,2.620904,0.5753999,1.59732962,0.8104849,0.460802943,0.9304279,3.15778923,0.7241836,1.978217,0.343592,0.831387162,0.650923967,0.534796655,1.90695965,0.8851084
2026-01-30 01:38:39,1195.51685,1.2658751,1.03536808,0.928130448,2.3471663,0.867679536,2.74259448,0.5912225,1.58087349,0.778606057,0.462907881,0.9205286,2.98546433,0.722742438,1.90631139,0.345275879,0.831393659,0.600207865,0.537041843,1.94307685,0.911208451
2026-01-30 01:38:40,1195.61609,1.25623524,1.01674926,0.961299658,2.315067,0.8564496,2.72979283,0.6002748,1.53191781,0.774131656,0.4550971,0.917123437,2.93488,0.714462042,1.94028866,0.3230486,0.785480559,0.6314529,0.533758163,1.93208838,0.898567438
2026-01-30 01:38:41,1195.71533,1.32310987,1.01279438,0.961768866,2.29067326,0.8606654,2.663746,0.547861636,1.5729574,0.7856409,0.4547584,0.9246664,2.8664937,0.7053345,1.97341454,0.347183079,0.833442867,0.6069739,0.53612113,1.93477249,0.898734868
2026-01-30 01:38:42,1195.61609,1.29103911,1.03301954,0.9585906,2.39406252,0.864480436,2.79584217,0.6195908,1.57977831,0.7933784,0.454265416,0.921219766,2.98720813,0.716995239,1.98800647,0.3275132,0.7965566,0.6259891,0.532331347,1.91861737,0.905309856
2026-01-30 01:38:43,1195.914,1.33296132,1.01996315,0.957473159,2.366075,0.8566091,2.732291,0.5745977,1.57441163,0.834023058,0.461903,0.9302233,2.98743,0.70510155,2.009733,0.344794869,0.8346025,0.5909474,0.539516449,1.91879058,0.91309303
2026-01-30 01:38:44,1195.8147,1.38279665,1.02834046,0.958510935,2.2762866,0.832467,2.71976328,0.5828745,1.57007563,0.8071946,0.45605436,0.9399816,2.99553132,0.71771127,1.93291509,0.3439245,0.788011,0.630115449,0.5358792,1.92243838,0.9066629
2026-01-30 01:38:45,1195.61609,1.29329252,1.035821,0.953234434,2.31430984,0.8517752,2.64260936,0.5915842,1.53943813,0.8412723,0.459082872,0.939097345,2.87067318,0.7462056,1.94316,0.4149511,0.811855,0.6549585,0.537188649,1.91565931,0.906813264
2026-01-30 01:38:46,1196.01331,1.24449253,1.01802576,0.946999133,2.39066267,0.8767933,2.78244281,0.555173337,1.60930693,0.756638,0.460814536,0.925762653,3.024139,0.7264592,2.00402284,0.333021045,0.844575,0.6490317,0.5403617,1.95455933,0.9171408
2026-01-30 01:38:47,1195.61609,1.283365,1.03977263,0.960381448,2.354938,0.8656646,2.6964314,0.5621856,1.54572368,0.8228983,0.4529143,0.9113473,3.151398,0.6974566,1.912633,0.3243791,0.8124128,0.616387844,0.5326811,1.93299592,0.91412127
2026-01-30 01:38:48,1195.21912,1.35115743,1.020971,0.9815918,2.27441335,0.861673534,2.683412,0.559347451,1.554087,0.7754811,0.461318731,0.948890567,3.19842958,0.717693865,1.97759843,0.373628318,0.8371357,0.62736243,0.5390206,1.96147251,0.9093543
2026-01-30 01:38:49,1195.51685,1.35135317,1.01818788,0.97753495,2.4255476,0.873060346,2.821115,0.597715855,1.60413551,0.800019443,0.452876419,0.918521643,3.02890253,0.71681726,1.9971118,0.3298723,0.8177055,0.61025846,0.5281705,1.94047678,0.9099937
2026-01-30 01:38:50,1196.01331,1.284244,1.02189434,0.928966343,2.377866,0.8484165,2.845654,0.5518397,1.5498836,0.773387253,0.457909077,0.935826659,2.96921229,0.721084952,1.89143932,0.34510988,0.8038502,0.6183961,0.5397906,1.90200734,0.9125786
2026-01-30 01:38:51,1195.51685,1.29398024,1.01890433,0.9587505,2.37025356,0.863599658,2.78017855,0.595765352,1.53830492,0.799775839,0.461904168,0.91105,3.065434,0.719028831,1.9863373,0.341512948,0.8271575,0.641405165,0.5390516,1.938617,0.9092025
2026-01-30 01:38:52,1195.914,1.30179143,1.02923036,0.972152,2.38387585,0.8568981,2.76628685,0.5585763,1.58108592,0.807737648,0.463021845,0.930618465,3.03344965,0.707059145,1.92489636,0.3629458,0.807902,0.643553257,0.537043035,1.91666567,0.9010503
2026-01-30 01:38:53,1195.51685,1.28565073,1.01061082,0.9440896,2.34426665,0.8727997,2.81094646,0.6042878,1.58590877,0.773094535,0.459039241,0.9239489,3.1652813,0.7033523,1.98136771,0.307396442,0.7990731,0.6173334,0.53710407,1.95943713,0.908350348
2026-01-30 01:38:54,1195.51685,1.374995,1.03093112,0.9974796,2.44106913,0.849212766,2.76482868,0.5684461,1.589504,0.8129197,0.4646755,0.916384041,2.951686,0.708354235,1.97454643,0.341582566,0.7916859,0.6128529,0.537822,1.9413743,0.9072111
2026-01-30 01:38:55,1195.31836,1.274607,1.01733434,0.977376461,2.31810522,0.882835,2.73254657,0.59441185,1.566096,0.774722755,0.467005342,0.940781534,3.004931,0.721332431,1.89051473,0.369398,0.7957165,0.643404245,0.542746,1.96896482,0.907547653
2026-01-30 01:38:56,1195.31836,1.3131305,1.01918733,0.9393527,2.42206764,0.856788158,2.77709174,0.565365136,1.594144,0.7939503,0.459352553,0.915577233,3.01373267,0.7292871,1.93171573,0.3396935,0.8110283,0.607126832,0.532686651,1.90016019,0.90754354
2026-01-30 01:38:57,1195.71533,1.36250281,1.038457,0.986232758,2.315206,0.8871154,2.66059279,0.6003387,1.56069052,0.7582953,0.460563481,0.919926643,2.992345,0.7135584,1.97150362,0.339820683,0.8035449,0.667233348,0.5385796,1.9734596,0.9132343
2026-01-30 01:38:58,1195.4176,1.30765843,1.01192594,0.9226556,2.357036,0.8636739,2.725966,0.5622109,1.54763734,0.8216179,0.456686348,0.9290899,3.080096,0.7017237,1.93992746,0.325968921,0.8240665,0.651815832,0.540864,1.92001283,0.903547764
2026-01-30 01:38:59,1195.51685,1.35250556,1.02510214,0.990940869,2.346995,0.879426,2.70864654,0.5955522,1.57154644,0.7684611,0.458556861,0.9212621,3.02379346,0.6996886,1.93461871,0.323681235,0.8305047,0.63888824,0.539829254,1.93230963,0.92086786
2026-01-30 01:39:00,1195.51685,1.39878964,1.02913678,0.9666789,2.33599472,0.8190665,2.63067031,0.568096459,1.56382155,0.7839987,0.462749839,0.93492955,3.17914081,0.7489885,1.88029122,0.380515546,0.8458521,0.6415911,0.5334285,1.93659663,0.9035245
2026-01-30 01:39:01,1196.01331,1.40304518,1.02948368,0.9726853,2.56362271,0.8578839,2.7928915,0.5487125,1.60528207,0.8027068,0.4619274,0.921212554,3.156779,0.7065584,1.94726741,0.31935218,0.822084069,0.620631933,0.542847931,1.92144513,0.9167872
2026-01-30 01:39:02,1195.8147,1.234559,1.03354418,0.9345842,2.35557842,0.8735451,2.74751949,0.538824856,1.54846644,0.7855597,0.460680544,0.925056,3.00306058,0.6943841,1.96498525,0.3456503,0.8339077,0.6312765,0.533846438,1.946917,0.900520146
2026-01-30 01:39:03,1195.8147,1.274086,1.02696955,0.938132465,2.296522,0.843127966,2.698296,0.553325057,1.51577985,0.808163941,0.457114875,0.927920759,2.86886787,0.712794244,1.899292,0.3402222,0.790168166,0.624378741,0.534445643,1.93240917,0.9126118
2026-01-30 01:39:04,1196.11267,1.23532414,1.02047336,0.954013169,2.31466055,0.8794023,2.85382986,0.562015235,1.57319283,0.767957568,0.452648222,0.92557925,3.11351037,0.70402807,1.9936868,0.3280412,0.8339494,0.623200059,0.536184132,1.9202528,0.8986828
2026-01-30 01:39:05,1196.01331,1.29240048,1.01821136,0.9205169,2.36880064,0.816595733,2.852047,0.582449257,1.59145486,0.8182414,0.45971787,0.914274335,3.17635322,0.725538254,1.93174529,0.3559065,0.835617,0.6170663,0.532379031,1.93870163,0.918831348
2026-01-30 01:39:06,1195.71533,1.30009782,1.02100861,0.953415155,2.352108,0.882606149,2.75573683,0.527466953,1.53008425,0.8480737,0.451375663,0.9375062,3.08568335,0.7034403,1.98759317,0.33691448,0.8215885,0.641537249,0.529373169,1.92905724,0.8939325
2026-01-30 01:39:07,1195.914,1.371248,1.01647174,0.9972672,2.35318112,0.8787047,2.67951083,0.5281544,1.60978258,0.7898603,0.4543612,0.9097214,2.982232,0.715627,1.94540787,0.346602857,0.8204252,0.635182559,0.537544847,1.97602868,0.906580865
2026-01-30 01:39:08,1196.11267,1.39976263,1.05245674,0.972436965,2.32152629,0.8398794,2.81408238,0.566334,1.60262012,0.806009,0.4557582,0.9258793,2.944524,0.7171051,1.95887649,0.3304464,0.815835834,0.6478816,0.542088747,1.93379128,0.910120368
2026-01-30 01:39:09,1195.914,1.29334843,1.03913558,0.9625906,2.37595,0.878559768,2.65319824,0.6052386,1.507397,0.8272959,0.456697851,0.9208978,3.0964098,0.7091777,1.97370934,0.337910384,0.8378566,0.629476368,0.529045045,1.94239867,0.8997594
2026-01-30 01:39:10,1195.8147,1.30999517,1.01624262,0.943315268,2.44460869,0.8510576,2.71587276,0.599528968,1.5896188,0.81387,0.458172232,0.9224075,3.13182616,0.6995397,1.91397285,0.30815658,0.829634964,0.656630933,0.5391126,1.930993,0.915216148
2026-01-30 01:39:11,1195.8147,1.26177347,1.04343665,0.931024432,2.53242946,0.8641267,2.83967566,0.545799732,1.59842718,0.7798536,0.454556644,0.933130443,2.913397,0.7069325,1.9638443,0.31671,0.8234355,0.6203715,0.533453941,1.948261,0.908624232
2026-01-30 01:39:12,1195.8147,1.27895343,1.04781175,0.953063667,2.333735,0.8832362,2.76195741,0.6223669,1.60268426,0.8334018,0.462497979,0.920516849,3.1771307,0.7030734,1.94337738,0.341237158,0.8374351,0.6156343,0.540945947,1.91525912,0.915546954
2026-01-30 01:39:13,1195.8147,1.32798958,1.02088606,0.9596486,2.40058684,0.8587761,2.83050275,0.5524228,1.55794346,0.759608746,0.45866406,0.9177132,3.00341415,0.727485,1.97191918,0.323711425,0.837371,0.626677334,0.534201264,1.97734272,0.920482755
2026-01-30 01:39:14,1195.914,1.31712878,1.02630889,0.9643343,2.41249824,0.8538265,2.76549315,0.5485811,1.555807,0.81921947,0.456196219,0.921900749,3.1023283,0.714146435,1.93534923,0.326191783,0.8526468,0.630196154,0.540114641,1.91330242,0.8963554
2026-01-30 01:39:15,1196.11267,1.264728,1.02435219,0.9305895,2.46230626,0.8516775,2.8637166,0.5123583,1.61298728,0.8279789,0.463191658,0.9447296,3.01543713,0.718493,1.93000686,0.3381949,0.8352239,0.637756944,0.538260758,1.96979272,0.9148468
2026-01-30 01:39:16,1196.60962,1.263803,1.01666033,0.9175906,2.49583673,0.838780642,2.93616772,0.5486278,1.59960544,0.9050949,0.4553755,0.962104738,3.02142882,0.7594384,1.90680873,0.456053227,0.8234877,0.646788239,0.5312463,1.91928446,0.907073438
2026-01-30 01:39:17,1196.60962,1.28247821,1.041727,0.9440946,2.40720415,0.8485887,2.79498482,0.529065132,1.62028122,0.849571943,0.448234618,0.951582432,3.18474,0.7259045,1.94537449,0.33567825,0.8553083,0.644071341,0.5340042,1.9341923,0.9095462
2026-01-30 01:39:18,1196.51013,1.33054972,1.023682,0.9637856,2.32421923,0.8487598,2.77269888,0.5611769,1.6050421,0.8451953,0.447436839,0.9365059,3.02493644,0.7228611,1.923176,0.343333334,0.8126968,0.610110343,0.523853242,1.95237362,0.910717
2026-01-30 01:39:19,1197.00745,1.33799624,1.01804364,0.947891235,2.41856265,0.825469732,2.8159585,0.602100551,1.58331847,0.76546514,0.441196471,0.9278224,2.92894888,0.7058497,1.9055655,0.33285287,0.8183205,0.6649361,0.5270901,1.9574039,0.9093182
2026-01-30 01:39:20,1196.70911,1.31006193,1.04850686,0.9500207,2.40350461,0.8629901,2.76042461,0.5563274,1.60714781,0.8224388,0.448334455,0.9213592,3.14662862,0.6971141,1.97269571,0.3509456,0.8490291,0.6166367,0.527829766,1.94976425,0.9044419
2026-01-30 01:39:21,1197.20654,1.406852,1.0371021,0.98311615,2.40459251,0.8755403,2.84341931,0.7205731,1.62971461,0.831624866,0.4504071,0.9352602,2.91789627,0.7123364,1.97952449,0.348944426,0.810362,0.616386652,0.526459634,1.9352423,0.9168504
2026-01-30 01:39:22,1196.70911,1.41132092,1.04436183,0.975455,2.40682626,0.869823,2.863797,0.7293605,1.62500954,0.826409,0.4472654,0.930776834,3.16357517,0.734458447,1.964258,0.33721143,0.8227688,0.6703954,0.5281998,1.963911,0.898882449
2026-01-30 01:39:23,1196.41077,1.34768,1.0344286,0.9455971,2.28238654,0.848874569,2.73539567,0.575501859,1.579682,0.8642947,0.448112458,0.934242964,3.07472944,0.7111936,1.97265649,0.3547918,0.8328496,0.613358855,0.5213689,1.93572116,0.922053456
2026-01-30 01:39:24,1196.41077,1.273172,1.02270532,0.9759764,2.35807252,0.829760551,2.77943,0.520907342,1.5645715,0.758236051,0.455166429,0.915394843,2.96157432,0.7123248,1.98542953,0.322267443,0.831449151,0.6244847,0.532222748,1.95541763,0.910655558
2026-01-30 01:39:25,1196.11267,1.30638266,1.02693164,0.951231956,2.3179915,0.900440156,2.768972,0.6008655,1.58557963,0.8173018,0.452234626,0.9184986,3.19453335,0.7201705,1.943874,0.35615918,0.8461789,0.645292759,0.5398381,1.96706641,0.917642832
2026-01-30 01:39:26,1196.01331,1.26807845,1.022318,0.955190837,2.40160513,0.839862764,2.79981732,0.555831969,1.57241166,0.7874364,0.453577638,0.931490958,2.99854374,0.717493653,1.87999833,0.3292601,0.7953976,0.6915422,0.525143147,1.93925929,0.912151456
2026-01-30 01:39:27,1195.8147,1.318456,1.01634729,0.9284253,2.44572186,0.8499973,2.7424252,0.6101962,1.58698928,0.849964261,0.450940639,0.9179279,3.07500768,0.7254318,1.92713678,0.340176731,0.831615865,0.6464608,0.527127,1.96803188,0.90152055
2026-01-30 01:39:28,1195.8147,1.383946,1.05007851,0.970198035,2.425341,0.834336162,2.83419967,0.5236691,1.59640062,0.803689539,0.460598141,0.9379763,3.037762,0.729365,1.972723,0.340674818,0.8121515,0.6470552,0.546397865,1.94338572,0.917109132
2026-01-30 01:39:29,1195.61609,1.31993484,1.0210551,0.948571146,2.386034,0.865929544,2.77130961,0.5562259,1.62738681,0.8533466,0.458195239,0.925096452,3.00922918,0.7115942,2.00582767,0.343045324,0.8398372,0.6299247,0.5314999,1.97865224,0.9040246
2026-01-30 01:39:30,1195.71533,1.28905284,1.02679777,0.9327179,2.41845369,0.8339485,2.80600619,0.5545716,1.58813977,0.8009365,0.4547295,0.933099031,3.03315878,0.7078167,1.94805324,0.372407228,0.8380077,0.663268566,0.5397894,1.91620815,0.9284885
2026-01-30 01:39:31,1195.31836,1.26162469,1.04020166,0.9289141,2.42746663,0.8607896,2.86372018,0.555962265,1.59456789,0.806518555,0.463024855,0.9013633,2.95870185,0.7207211,1.89674461,0.32798323,0.8276371,0.6226774,0.5303131,1.94239783,0.9081245
2026-01-30 01:39:32,1196.01331,1.2916292,1.04520929,0.943801939,2.40463018,0.840045452,2.76960135,0.5473797,1.62350392,0.8168278,0.454301029,0.9355542,2.95919132,0.7236824,1.90983117,0.321401328,0.79125917,0.6232261,0.5419077,1.912342,0.9193774
2026-01-30 01:39:33,1196.01331,1.30218112,1.04496813,0.950500667,2.31599855,0.8571572,2.73244548,0.5497778,1.56525278,0.806392133,0.450740635,0.918600738,3.198657,0.7094716,2.026173,0.3451786,0.8854375,0.595948756,0.5274592,1.91045582,0.9103758
2026-01-30 01:39:34,1196.212,1.266291,1.02640831,0.94044137,2.31400657,0.855204165,2.75780559,0.550977945,1.54254949,0.823170662,0.451624632,0.925239563,2.97480154,0.72419405,1.90923131,0.346613258,0.8016075,0.6272227,0.5341533,1.98372543,0.9071207
2026-01-30 01:39:35,1196.41077,1.27874541,1.03208292,0.944606245,2.39934444,0.8349533,2.89676642,0.533412039,1.5708133,0.761518836,0.447279721,0.925183535,3.081297,0.728755653,1.97026145,0.315145,0.8013872,0.638064146,0.5278361,1.92947757,0.898525357
2026-01-30 01:39:36,1196.70911,1.26778662,1.02944362,0.9584844,2.41818333,0.8505137,2.83579731,0.548196733,1.60524058,0.820251942,0.445904434,0.920449138,3.016762,0.6973936,1.9396764,0.327780575,0.812784553,0.6000647,0.529587269,1.98974359,0.9234385
2026-01-30 01:39:37,1196.80847,1.3383466,1.02007914,0.9488816,2.40100718,0.853230536,2.73683953,0.5955115,1.56214249,0.761015058,0.449803472,0.933582246,3.04312587,0.7106961,1.942425,0.370608866,0.8123633,0.639996052,0.532314956,1.94824457,0.9070019
2026-01-30 01:39:38,1196.51013,1.29141366,1.0411644,0.9435358,2.36237764,0.8635966,2.78463316,0.5409837,1.6294775,0.8246695,0.4476113,0.913344443,2.92244983,0.705893159,2.003274,0.330179483,0.82290107,0.6325041,0.5228522,1.95738459,0.9096727
2026-01-30 01:39:39,1196.51013,1.34122419,1.03185058,0.955632031,2.19272113,0.832236469,2.63249779,0.5394867,1.52417672,0.749258935,0.452473253,0.924555242,3.09168386,0.7219553,1.94729412,0.3419691,0.827892,0.625897646,0.5229372,1.944473,0.917010069
2026-01-30 01:39:40,1196.51013,1.449862,1.04113507,0.9800449,2.2680614,0.84872067,2.70614958,0.500321865,1.58941269,0.812934458,0.451616734,0.9152307,3.101764,0.703669369,1.91262746,0.358873338,0.807397544,0.623638451,0.530913532,1.95893312,0.92890954
2026-01-30 01:39:41,1196.51013,1.37881815,1.04270875,0.935623765,2.23092985,0.8193915,2.61519432,0.56102246,1.58241129,0.7764481,0.44747898,0.9247306,2.95873046,0.7055742,1.85867083,0.3152033,0.7943184,0.591728747,0.5274966,1.94627082,0.918011963
2026-01-30 01:39:42,1196.3114,1.40749657,1.03145421,1.00964451,2.415653,0.904403269,2.82575035,0.6021012,1.60118425,0.745613337,0.451551378,0.9202473,3.11380744,0.7036357,1.9009403,0.3240521,0.8094094,0.6381477,0.5341598,1.97944975,0.9058884
2026-01-30 01:39:43,1196.11267,1.26965344,1.04016149,0.9238418,2.33661842,0.8646136,2.701864,0.5324916,1.57758784,0.792689264,0.4593345,0.9056917,3.147905,0.7073844,1.96195424,0.339851379,0.8353369,0.6255339,0.5304993,1.94159245,0.9018175
2026-01-30 01:39:44,1195.8147,1.32662547,1.04585576,0.96332854,2.336307,0.8493353,2.768486,0.5904435,1.592472,0.760092258,0.459562123,0.9267304,3.007485,0.72807914,1.93794489,0.374517083,0.8490316,0.628878355,0.5350982,1.94307852,0.9156962
2026-01-30 01:39:45,1195.914,1.33915377,1.02939475,0.9422553,2.32064581,0.863676131,2.78228927,0.585459,1.60904109,0.842184842,0.457372874,0.918313444,2.97282171,0.7166906,1.965176,0.3432882,0.8099666,0.64645046,0.53109026,1.96649289,0.9240176
2026-01-30 01:39:46,1196.01331,1.29750812,1.00898337,0.9753675,2.35899186,0.8478027,2.68466425,0.5991515,1.55297,0.7872713,0.455745816,0.94406873,3.12764478,0.723816931,1.9187386,0.3457027,0.845870435,0.638064742,0.5327274,1.92943275,0.8952807
2026-01-30 01:39:47,1195.4176,1.26145816,1.0441581,0.928370059,2.46712232,0.839709342,2.850057,0.591445863,1.61138618,0.8214839,0.459746063,0.9205649,3.12261,0.7164171,1.92896664,0.34788847,0.862652063,0.6238247,0.5275859,1.94121432,0.910449862
2026-01-30 01:39:48,1195.31836,1.31162143,1.03430915,0.980756,2.43110013,0.902050436,2.869547,0.632672846,1.6181891,0.7636013,0.456319,0.9274226,2.99998546,0.7058698,1.89556181,0.33047542,0.8128748,0.624367356,0.531511664,1.94083154,0.9089874
2026-01-30 01:39:49,1195.21912,1.30490208,1.032231,0.9303357,2.41471148,0.840019047,2.83182144,0.5538916,1.56217146,0.775536,0.455495417,0.9092363,3.10082674,0.717774034,1.90612173,0.324999064,0.841473,0.6137216,0.528621,1.92778885,0.9237273
2026-01-30 01:39:50,1195.21912,1.30501533,1.03962386,0.9583609,2.34350324,0.8491257,2.78466845,0.5345709,1.59885192,0.776598752,0.464051038,0.932027757,3.04839349,0.706323,1.9016633,0.334540039,0.825260639,0.636619866,0.541496634,1.92348611,0.910266161
2026-01-30 01:39:51,1195.61609,1.28871465,1.02408409,0.9426385,2.42067242,0.854869843,2.84917617,0.5838689,1.60135651,0.7835204,0.459368646,0.920066237,3.11001539,0.71271944,1.92834556,0.316346169,0.8168469,0.5995724,0.528277338,1.91450572,0.919303
2026-01-30 01:39:52,1195.31836,1.34440148,1.02293134,0.952249944,2.410875,0.865758359,2.69325686,0.528371036,1.60002244,0.8065933,0.45870477,0.906680346,3.08107352,0.714674652,1.935817,0.328732222,0.813080668,0.6318274,0.5353759,1.9621135,0.896508634
2026-01-30 01:39:53,1195.61609,1.3289516,1.01748049,0.989862859,2.32683039,0.8611456,2.71598625,0.543960035,1.57572854,0.7784489,0.462159246,0.9146456,3.218152,0.7189733,1.96972156,0.330442756,0.852661431,0.6434335,0.5372423,1.92663622,0.9011672
2026-01-30 01:39:54,1195.51685,1.30389643,1.01222038,0.957499564,2.290724,0.872159839,2.74858022,0.5552056,1.57072651,0.7931908,0.461062044,0.915442765,2.981595,0.708323658,1.91675329,0.337535173,0.805204868,0.668163061,0.5361144,1.98088634,0.9155887
2026-01-30 01:39:55,1195.31836,1.34718072,1.038681,1.01409268,2.35156369,0.8723057,2.84462667,0.7030103,1.59248793,0.749911,0.462900579,0.937809169,2.86691546,0.726355851,1.93030417,0.354236,0.8072959,0.6257487,0.538958669,1.929891,0.9155092
2026-01-30 01:39:56,1195.21912,1.3435061,1.02965689,0.9563949,2.35274887,0.8636738,2.74840283,0.5475114,1.60517752,0.8118833,0.464687139,0.9056683,3.026876,0.6977021,1.91680074,0.356861353,0.806715548,0.596719742,0.535369039,1.93325126,0.8972408
2026-01-30 01:39:57,1195.51685,1.30089891,1.0261054,0.9551769,2.39840674,0.877991438,2.85548067,0.51667434,1.59441936,0.7618481,0.467032015,0.9175085,3.077847,0.71504575,1.94959366,0.345374048,0.82466197,0.6273973,0.545646846,1.93463945,0.9199428
2026-01-30 01:39:58,1195.4176,1.31856275,1.031067,0.9513342,2.28019643,0.8393269,2.77162337,0.5723439,1.57906866,0.7878946,0.4584856,0.9100674,3.142012,0.7202807,1.93404818,0.3475347,0.838680446,0.6396704,0.530810237,1.93523467,0.9036733
2026-01-30 01:39:59,1195.914,1.28657341,1.03094947,0.915924966,2.39401722,0.857699931,2.80383754,0.5326824,1.60073936,0.783221245,0.46027106,0.9285393,3.148225,0.6932969,1.955849,0.3478271,0.825313151,0.625327766,0.5365646,1.93514836,0.9136666
2026-01-30 01:40:00,1195.51685,1.33427072,1.054299,0.9481046,2.393958,0.848705053,2.83440733,0.59608376,1.57830286,0.802497447,0.4548211,0.911540747,2.98488665,0.7045381,1.94313562,0.332239,0.8142924,0.6220172,0.5371585,1.90351415,0.9326183
2026-01-30 01:40:01,1195.21912,1.305471,1.02409923,0.954587,2.39745831,0.8854752,2.72122812,0.6120472,1.55816829,0.7909101,0.4650114,0.930308163,3.13174367,0.700201452,2.04242682,0.3279994,0.862588048,0.6069569,0.53826,1.95532143,0.9053065
2026-01-30 01:40:02,1195.31836,1.31528437,1.02536583,0.924637556,2.366726,0.8407996,2.84708762,0.5373298,1.59241343,0.777219,0.462968856,0.9160337,3.107459,0.717463136,1.97302341,0.343153238,0.830893636,0.621177,0.539568543,1.90462732,0.910378337
2026-01-30 01:40:03,1195.31836,1.33211219,1.039576,0.9513011,2.32150745,0.8658728,2.76786613,0.610140264,1.57200444,0.8143671,0.465259254,0.9445061,3.03490162,0.7192281,1.94186592,0.3924198,0.797025859,0.627982259,0.542829454,1.97889078,0.9100567
2026-01-30 01:40:04,1195.11987,1.26355612,1.03534734,0.9825149,2.26444387,0.896731,2.71459985,0.6620984,1.58404672,0.7775736,0.463323832,0.924955,2.96686,0.712580442,1.96255326,0.314565837,0.8176997,0.6293256,0.5427103,1.91340172,0.9117891
2026-01-30 01:40:05,1194.72327,1.31587529,1.042192,0.9637487,2.34511,0.8426661,2.64624715,0.5668881,1.61640608,0.796148062,0.4598344,0.89709276,3.05111,0.726069868,1.91301751,0.341766179,0.8034638,0.608065367,0.54114,1.92399454,0.901123464
2026-01-30 01:40:06,1194.92163,1.32327306,1.02983725,0.9739109,2.324815,0.8719272,2.72186565,0.5843353,1.55503392,0.775646031,0.4649331,0.92040956,3.05607533,0.7148843,1.8832078,0.322264254,0.7844735,0.6200262,0.54187423,1.90895057,0.912890851
2026-01-30 01:40:07,1194.62415,1.37562513,1.03285611,0.9743264,2.50502825,0.8665482,2.75545955,0.5299648,1.57996035,0.818035364,0.4636826,0.91032654,3.09271145,0.713190854,1.89471459,0.3544416,0.8141343,0.590185,0.5369632,1.891147,0.9089937
2026-01-30 01:40:08,1194.52515,1.28348184,1.03490734,0.955194,2.404762,0.8688337,2.78270316,0.5932835,1.5713737,0.762537658,0.467726022,0.931364954,2.81112337,0.7280607,1.91552,0.3379717,0.7835846,0.6044298,0.5439492,1.96815217,0.9173451
